CAN_ID,p_act,tff_des,tff_act
0x0004,1.40669,-3.38217,0.00610542
0x0004,1.38914,-3.43102,0.0427341
0x0004,1.37312,-3.30891,0.506716
0x0004,1.35901,-2.96703,0.482296
0x0004,1.34794,-2.45421,0.482296
0x0004,1.33917,-1.99023,0.360195
0x0004,1.33307,-1.50183,0.433455
0x0004,1.33001,-0.891331,0.372406
0x0004,1.32925,-0.402931,0.152626
0x0004,1.32925,-0.15873,0.00610542
0x0004,1.32887,-0.134312,-0.225885
0x0004,1.32811,-0.134312,-0.189255
0x0004,1.32811,-0.0366287,-0.213675
0x0004,1.32887,0.0366287,-0.201466
0x0004,1.32887,0.0366287,0.0427341
0x0004,1.32925,0.0610504,0.396826
0x0004,1.33116,0.256409,0.494505
0x0004,1.33459,0.573872,0.201466
0x0004,1.33917,0.793652,-0.140415
0x0004,1.34375,0.818069,-0.0305252
0x0004,1.34718,0.72039,0.445665
0x0004,1.35176,0.866909,0.689865
0x0004,1.35901,1.23321,0.384615
0x0004,1.3674,1.55067,-0.054945
0x0004,1.37579,1.59951,-0.250305
0x0004,1.38266,1.42857,0.0305252
0x0004,1.38952,1.37973,0.506716
0x0004,1.39868,1.69719,0.396826
0x0004,1.40898,1.94139,-0.0793648
0x0004,1.41775,1.77045,-0.457876
0x0004,1.42538,1.57509,0.0427341
0x0004,1.43339,1.62393,0.384615
0x0004,1.44217,1.67277,0.115995
0x0004,1.45018,1.64835,-0.152626
0x0004,1.45781,1.57509,-0.164835
0x0004,1.46467,1.40415,-0.054945
0x0004,1.4704,1.20879,0.054945
0x0004,1.47536,1.08669,0.164835
0x0004,1.4807,1.03785,0.054945
0x0004,1.48604,1.08669,-0.274725
0x0004,1.49023,0.866909,-0.384615
0x0004,1.49214,0.54945,-0.054945
0x0004,1.4929,0.32967,0.335775
0x0004,1.49443,0.305252,0.311356
0x0004,1.49634,0.32967,-0.0183144
0x0004,1.49672,0.134312,0.00610542
0x0004,1.49596,-0.0610504,0.299145
0x0004,1.49634,0.0366287,0.286936
0x0004,1.49672,0.0610504,0.164835
0x0004,1.49634,-0.0610504,0.238094
0x0004,1.49596,-0.0610504,0.238094
0x0004,1.49596,-0.0366287,-0.054945
0x0004,1.49557,-0.10989,-0.238094
0x0004,1.49405,-0.256409,-0.286936
0x0004,1.491,-0.476189,-0.140415
0x0004,1.48756,-0.622711,-0.0915756
0x0004,1.48413,-0.671551,-0.201466
0x0004,1.48032,-0.72039,-0.384615
0x0004,1.47574,-0.891331,-0.482296
0x0004,1.46964,-1.11111,-0.372406
0x0004,1.462,-1.40415,-0.128204
0x0004,1.45438,-1.50183,0.0793648
0x0004,1.44751,-1.42857,-0.00610542
0x0004,1.44064,-1.37973,-0.347986
0x0004,1.43263,-1.59951,-0.433455
0x0004,1.42271,-1.84371,-0.128204
0x0004,1.41356,-1.81929,0.335775
0x0004,1.40593,-1.64835,0.0915756
0x0004,1.39792,-1.62393,-0.323565
0x0004,1.38952,-1.64835,-0.262516
0x0004,1.38113,-1.69719,0.054945
0x0004,1.37312,-1.62393,0.140415
0x0004,1.36587,-1.55067,0.140415
0x0004,1.35977,-1.33089,-0.0305252
0x0004,1.35443,-1.18437,-0.201466
0x0004,1.34871,-1.18437,-0.140415
0x0004,1.34298,-1.18437,0.140415
0x0004,1.33764,-1.06227,0.396826
0x0004,1.33535,-0.671551,0.103785
0x0004,1.33421,-0.427349,-0.360195
0x0004,1.3323,-0.402931,-0.409035
0x0004,1.33001,-0.402931,-0.0915756
0x0004,1.32849,-0.32967,0.115995
0x0004,1.32849,-0.134312,-0.0793648
0x0004,1.32887,-0.0366287,-0.311356
0x0004,1.32849,-0.10989,-0.213675
0x0004,1.32849,-0.0366287,-0.213675
0x0004,1.32849,0.0122108,-0.286936
0x0004,1.32849,0.0122108,-0.164835
0x0004,1.32887,0.0366287,0.0427341
0x0004,1.32963,0.0854683,0.225885
0x0004,1.33078,0.207569,0.347986
0x0004,1.33383,0.451771,0.189255
0x0004,1.33764,0.671551,-0.0427341
0x0004,1.34146,0.744812,-0.0305252
0x0004,1.34527,0.744812,0.238094
0x0004,1.34947,0.793652,0.567766
0x0004,1.35481,1.01343,0.579975
0x0004,1.36244,1.35531,0.115995
0x0004,1.37083,1.55067,-0.140415
0x0004,1.37808,1.45299,-0.103785
0x0004,1.38457,1.33089,0.274725
0x0004,1.39181,1.45299,0.506716
0x0004,1.40173,1.79487,0.213675
0x0004,1.41165,1.89255,-0.335775
0x0004,1.41966,1.69719,-0.323565
0x0004,1.42691,1.55067,0.164835
0x0004,1.4353,1.62393,0.372406
0x0004,1.44369,1.67277,0.0427341
0x0004,1.4517,1.59951,-0.238094
0x0004,1.45895,1.50183,-0.152626
0x0004,1.46544,1.35531,-0.00610542
0x0004,1.47116,1.18437,0.103785
0x0004,1.47612,1.06227,0.164835
0x0004,1.48108,1.03785,-0.054945
0x0004,1.48642,1.01343,-0.299145
0x0004,1.48985,0.793652,-0.299145
0x0004,1.49176,0.50061,0.0183144
0x0004,1.49329,0.354092,0.262516
0x0004,1.49481,0.32967,0.238094
0x0004,1.49634,0.305252,0.0305252
0x0004,1.49634,0.134312,0.054945
0x0004,1.49596,-0.0366287,0.299145
0x0004,1.49634,0.0366287,0.311356
0x0004,1.49672,0.0366287,0.213675
0x0004,1.49634,-0.0366287,0.250305
0x0004,1.49596,-0.0366287,0.225885
0x0004,1.49596,-0.0366287,-0.054945
0x0004,1.49519,-0.10989,-0.238094
0x0004,1.49367,-0.28083,-0.274725
0x0004,1.491,-0.476189,-0.140415
0x0004,1.48756,-0.622711,-0.115995
0x0004,1.48413,-0.695972,-0.213675
0x0004,1.48032,-0.744812,-0.360195
0x0004,1.47574,-0.891331,-0.482296
0x0004,1.46964,-1.13553,-0.384615
0x0004,1.462,-1.40415,-0.115995
0x0004,1.45399,-1.50183,0.103785
0x0004,1.44751,-1.40415,0.00610542
0x0004,1.44064,-1.35531,-0.372406
0x0004,1.43263,-1.57509,-0.457876
0x0004,1.42271,-1.84371,-0.140415
0x0004,1.41356,-1.81929,0.360195
0x0004,1.40593,-1.64835,0.128204
0x0004,1.39792,-1.62393,-0.323565
0x0004,1.38952,-1.64835,-0.250305
0x0004,1.38113,-1.69719,0.0671558
0x0004,1.37312,-1.64835,0.140415
0x0004,1.36587,-1.52625,0.115995
0x0004,1.35977,-1.33089,-0.0427341
0x0004,1.35443,-1.18437,-0.177046
0x0004,1.34909,-1.13553,-0.115995
0x0004,1.34298,-1.15995,0.115995
0x0004,1.33803,-1.03785,0.396826
0x0004,1.33535,-0.695972,0.115995
0x0004,1.33383,-0.451771,-0.347986
0x0004,1.3323,-0.402931,-0.409035
0x0004,1.33001,-0.402931,-0.115995
0x0004,1.32849,-0.354092,0.128204
0x0004,1.32849,-0.134312,-0.054945
0x0004,1.32887,0.0122108,-0.299145
0x0004,1.32849,-0.0854683,-0.238094
0x0004,1.32811,-0.0610504,-0.201466
0x0004,1.32849,0.0122108,-0.299145
0x0004,1.32849,-0.0122108,-0.189255
0x0004,1.32887,0.0366287,0.0671558
0x0004,1.32963,0.10989,0.225885
0x0004,1.33078,0.207569,0.299145
0x0004,1.33383,0.427349,0.189255
0x0004,1.33764,0.647129,-0.0427341
0x0004,1.34146,0.72039,-0.0183144
0x0004,1.34527,0.744812,0.262516
0x0004,1.34947,0.793652,0.567766
0x0004,1.35481,1.01343,0.555555
0x0004,1.36244,1.33089,0.115995
0x0004,1.37083,1.52625,-0.128204
0x0004,1.37808,1.45299,-0.0793648
0x0004,1.38457,1.33089,0.286936
0x0004,1.39181,1.45299,0.518925
0x0004,1.40173,1.77045,0.201466
0x0004,1.41165,1.89255,-0.347986
0x0004,1.41928,1.67277,-0.299145
0x0004,1.42691,1.55067,0.177046
0x0004,1.43492,1.59951,0.372406
0x0004,1.44369,1.67277,0.0427341
0x0004,1.4517,1.64835,-0.238094
0x0004,1.45895,1.50183,-0.152626
0x0004,1.46544,1.35531,-0.00610542
0x0004,1.47078,1.18437,0.0915756
0x0004,1.47574,1.06227,0.152626
0x0004,1.48146,1.06227,-0.0671558
0x0004,1.48642,1.01343,-0.299145
0x0004,1.48985,0.793652,-0.299145
0x0004,1.49176,0.50061,0.0183144
0x0004,1.49329,0.354092,0.274725
0x0004,1.49481,0.32967,0.225885
0x0004,1.49634,0.28083,0.0305252
0x0004,1.49634,0.134312,0.0427341
0x0004,1.49596,-0.0122108,0.311356
0x0004,1.49634,0.0366287,0.286936
0x0004,1.49634,0.0122108,0.201466
0x0004,1.49634,-0.0366287,0.262516
0x0004,1.49596,-0.0366287,0.201466
0x0004,1.49596,-0.0366287,-0.0793648
0x0004,1.49519,-0.10989,-0.238094
0x0004,1.49367,-0.231991,-0.286936
0x0004,1.491,-0.476189,-0.152626
0x0004,1.48756,-0.622711,-0.115995
0x0004,1.48413,-0.695972,-0.201466
0x0004,1.48032,-0.744812,-0.347986
0x0004,1.47574,-0.842491,-0.482296
0x0004,1.46964,-1.11111,-0.409035
0x0004,1.462,-1.37973,-0.128204
0x0004,1.45399,-1.52625,0.0915756
0x0004,1.44713,-1.42857,0.00610542
0x0004,1.44064,-1.37973,-0.372406
0x0004,1.43263,-1.57509,-0.470085
0x0004,1.42309,-1.81929,-0.152626
0x0004,1.41356,-1.84371,0.347986
0x0004,1.40555,-1.67277,0.164835
0x0004,1.39792,-1.59951,-0.311356
0x0004,1.38991,-1.64835,-0.262516
0x0004,1.38113,-1.69719,0.0305252
0x0004,1.37312,-1.64835,0.152626
0x0004,1.36587,-1.52625,0.152626
0x0004,1.35977,-1.33089,-0.0305252
0x0004,1.35443,-1.13553,-0.201466
0x0004,1.34871,-1.13553,-0.115995
0x0004,1.34298,-1.18437,0.128204
0x0004,1.33764,-1.06227,0.409035
0x0004,1.33535,-0.695972,0.103785
0x0004,1.33421,-0.427349,-0.372406
0x0004,1.3323,-0.402931,-0.421246
0x0004,1.33001,-0.427349,-0.103785
0x0004,1.32849,-0.32967,0.128204
0x0004,1.32849,-0.10989,-0.054945
0x0004,1.32887,-0.0122108,-0.286936
0x0004,1.32849,-0.0854683,-0.238094
0x0004,1.32849,-0.0366287,-0.225885
0x0004,1.32887,0.0366287,-0.189255
0x0004,1.32887,0.0366287,0.0915756
0x0004,1.33001,0.134312,0.518925
0x0004,1.33268,0.451771,0.592186
0x0004,1.33841,0.891331,0.225885
0x0004,1.34489,1.13553,-0.054945
0x0004,1.35061,1.11111,0.054945
0x0004,1.35596,1.08669,0.494505
0x0004,1.36358,1.42857,0.396826
0x0004,1.37274,1.64835,-0.0183144
0x0004,1.38075,1.59951,-0.518925
0x0004,1.38647,1.28205,-0.177046
0x0004,1.39143,1.08669,0.213675
0x0004,1.39715,1.15995,0.0793648
0x0004,1.40288,1.11111,-0.409035
0x0004,1.40631,0.76923,-0.396826
0x0004,1.40707,0.354092,0.323565
0x0004,1.40784,0.231991,0.799755
0x0004,1.41089,0.50061,0.506716
0x0004,1.4147,0.671551,-0.164835
0x0004,1.41737,0.525032,-0.409035
0x0004,1.41814,0.28083,-0.054945
0x0004,1.4189,0.231991,0.0671558
0x0004,1.41966,0.134312,0.0305252
0x0004,1.41928,-0.0122108,0.0305252
0x0004,1.4189,-0.0610504,0.140415
0x0004,1.4189,-0.0366287,-0.0305252
0x0004,1.41852,-0.0610504,-0.311356
0x0004,1.41775,-0.10989,-0.372406
0x0004,1.41737,-0.134312,-0.360195
0x0004,1.41547,-0.28083,-0.128204
0x0004,1.41432,-0.256409,0.103785
0x0004,1.41318,-0.231991,0.152626
0x0004,1.41356,-0.0610504,-0.0671558
0x0004,1.41356,-0.0610504,-0.213675
0x0004,1.41318,-0.0366287,-0.0915756
0x0004,1.41356,-0.0122108,-0.115995
0x0004,1.41356,-0.0122108,-0.152626
0x0004,1.41432,0.10989,0.714285
0x0004,1.42042,0.915752,1.9475
0x0004,1.43759,2.64957,1.72772
0x0004,1.46544,4.60318,0.982906
0x0004,1.50092,6.26374,0.726496
0x0004,1.54212,7.60684,0.567766
0x0004,1.58789,8.68132,0.628815
0x0004,1.63939,9.70696,0.152626
0x0004,1.69242,10.2686,-0.335775
0x0004,1.74468,10.3419,-1.04396
0x0004,1.79236,9.85348,-1.61783
0x0004,1.83356,8.73016,-1.65446
0x0004,1.8679,7.48474,-1.59341
0x0004,1.8946,6.04396,-1.5812
0x0004,1.91291,4.43224,-1.38584
0x0004,1.92245,2.72283,-1.11722
0x0004,1.92512,1.25763,-0.738707
0x0004,1.92397,0.28083,-0.0671558
0x0004,1.92435,0.183151,0.946276
0x0004,1.92817,0.54945,0.128204
0x0004,1.93084,0.451771,-1.38584
0x0004,1.92664,-0.451771,-1.26374
0x0004,1.91787,-1.33089,-0.384615
0x0004,1.90604,-1.96581,-0.213675
0x0004,1.89345,-2.35653,-0.323565
0x0004,1.87934,-2.72283,-0.579975
0x0004,1.86255,-3.13797,-0.323565
0x0004,1.84386,-3.50427,-0.0305252
0x0004,1.82593,-3.52869,0.506716
0x0004,1.80991,-3.30891,0.396826
0x0004,1.79656,-2.89377,0.409035
0x0004,1.78473,-2.52747,0.201466
0x0004,1.7752,-2.11233,0.592186
0x0004,1.76909,-1.52625,0.628815
0x0004,1.76604,-0.94017,0.457876
0x0004,1.76451,-0.50061,0.323565
0x0004,1.7649,-0.134312,0.115995
0x0004,1.7649,-0.0610504,-0.262516
0x0004,1.76375,-0.207569,-0.0427341
0x0004,1.76261,-0.207569,0.653236
0x0004,1.76375,0.10989,0.824175
0x0004,1.76757,0.50061,0.555555
0x0004,1.77214,0.793652,0.323565
0x0004,1.77825,1.03785,0.115995
0x0004,1.78435,1.18437,0.201466
0x0004,1.79198,1.37973,0.177046
0x0004,1.79961,1.47741,0.0671558
0x0004,1.80686,1.45299,0.0793648
0x0004,1.81449,1.47741,0.115995
0x0004,1.8225,1.55067,-0.115995
0x0004,1.82898,1.33089,-0.323565
0x0004,1.83356,1.01343,-0.0671558
0x0004,1.837,0.818069,0.177046
0x0004,1.84081,0.793652,0.00610542
0x0004,1.84501,0.76923,-0.299145
0x0004,1.8473,0.598289,-0.360195
0x0004,1.84882,0.37851,0.115995
0x0004,1.85035,0.354092,0.421246
0x0004,1.85264,0.427349,0.189255
0x0004,1.85454,0.354092,-0.0305252
0x0004,1.85531,0.183151,0.0671558
0x0004,1.85493,0.0366287,0.286936
0x0004,1.85493,0.0122108,0.225885
0x0004,1.85493,-0.0122108,0.0793648
0x0004,1.85454,-0.0610504,-0.00610542
0x0004,1.85416,-0.10989,-0.189255
0x0004,1.85302,-0.207569,-0.0793648
0x0004,1.85111,-0.305252,0.152626
0x0004,1.84997,-0.28083,0.250305
0x0004,1.84958,-0.10989,-0.0305252
0x0004,1.84997,-0.0122108,-0.262516
0x0004,1.8492,-0.0854683,-0.201466
0x0004,1.8492,-0.0610504,-0.164835
0x0004,1.84958,0.0366287,-0.177046
0x0004,1.84958,-0.0122108,-0.189255
0x0004,1.84958,-0.0366287,-0.115995
0x0004,1.84958,-0.0366287,-0.360195
0x0004,1.84844,-0.207569,-0.860806
0x0004,1.84348,-0.744812,-0.848597
0x0004,1.83547,-1.28205,-0.555555
0x0004,1.82517,-1.81929,-0.323565
0x0004,1.81258,-2.28327,-0.421246
0x0004,1.79809,-2.69841,-0.262516
0x0004,1.78244,-3.06471,-0.409035
0x0004,1.76528,-3.28449,-0.103785
0x0004,1.74697,-3.52869,-0.152626
0x0004,1.72904,-3.57753,0.115995
0x0004,1.71187,-3.52869,0.164835
0x0004,1.69585,-3.28449,0.103785
0x0004,1.68097,-3.11355,0.274725
0x0004,1.66724,-2.86935,0.201466
0x0004,1.65503,-2.57631,0.250305
0x0004,1.64473,-2.23443,0.177046
0x0004,1.63443,-2.11233,-0.189255
0x0004,1.62413,-2.06349,-0.0915756
0x0004,1.61383,-2.08791,-0.189255
0x0004,1.60201,-2.28327,-0.384615
0x0004,1.5898,-2.40537,-0.128204
0x0004,1.57683,-2.55189,-0.201466
0x0004,1.5631,-2.67399,-0.0915756
0x0004,1.54936,-2.74725,-0.128204
0x0004,1.53563,-2.77167,-0.0793648
0x0004,1.5219,-2.74725,0.115995
0x0004,1.50893,-2.67399,0.140415
0x0004,1.4971,-2.45421,0.311356
0x0004,1.48718,-2.18559,0.0915756
0x0004,1.47765,-1.96581,0.213675
0x0004,1.47078,-1.59951,0.311356
0x0004,1.46544,-1.28205,0.286936
0x0004,1.46124,-0.98901,0.384615
0x0004,1.45933,-0.598289,0.262516
0x0004,1.45857,-0.28083,0.0915756
0x0004,1.45857,-0.10989,-0.0793648
0x0004,1.45857,-0.0854683,-0.262516
0x0004,1.45819,-0.0854683,-0.140415
0x0004,1.45895,0.0610504,0.0427341
0x0004,1.45972,0.15873,0.384615
0x0004,1.46239,0.402931,0.555555
0x0004,1.46696,0.72039,0.457876
0x0004,1.47231,0.964592,0.360195
0x0004,1.47879,1.18437,0.238094
0x0004,1.48642,1.40415,0.103785
0x0004,1.49443,1.55067,0.0305252
0x0004,1.50168,1.47741,-0.103785
0x0004,1.50816,1.33089,0.0793648
0x0004,1.51503,1.35531,0.128204
0x0004,1.52228,1.42857,-0.128204
0x0004,1.528,1.18437,-0.372406
0x0004,1.53143,0.818069,-0.0793648
0x0004,1.53372,0.622711,0.225885
0x0004,1.53677,0.598289,0.103785
0x0004,1.53983,0.573872,-0.0793648
0x0004,1.54212,0.525032,-0.054945
0x0004,1.5444,0.451771,-0.0305252
0x0004,1.54707,0.476189,-0.103785
0x0004,1.5486,0.37851,-0.189255
0x0004,1.54936,0.207569,-0.054945
0x0004,1.54936,0.0366287,0.152626
0x0004,1.54898,-0.0122108,0.164835
0x0004,1.54898,-0.0366287,0.0671558
0x0004,1.5486,-0.0610504,-0.0671558
0x0004,1.54822,-0.0854683,-0.225885
0x0004,1.54784,-0.0610504,-0.384615
0x0004,1.54746,-0.0610504,-0.531136
0x0004,1.54631,-0.207569,-0.421246
0x0004,1.5444,-0.305252,-0.0671558
0x0004,1.54364,-0.231991,0.128204
0x0004,1.54364,-0.0854683,-0.0793648
0x0004,1.54364,-0.0366287,-0.250305
0x0004,1.54326,-0.0854683,-0.140415
0x0004,1.54326,-0.0122108,-0.152626
0x0004,1.54364,-0.0366287,-0.201466
0x0004,1.54326,-0.0366287,-0.140415
0x0004,1.54364,0.0122108,-0.189255
0x0004,1.54364,0.0122108,-0.189255
0x0004,1.54326,-0.0366287,-0.103785
0x0004,1.54364,0.0366287,-0.140415
0x0004,1.54364,-0.0122108,-0.103785
0x0004,1.54364,-0.0122108,-0.103785
0x0004,1.54364,0.0122108,-0.140415
0x0004,1.54364,-0.0122108,-0.103785
0x0004,1.54364,-0.0122108,-0.115995
0x0004,1.54364,-0.0366287,-0.103785
0x0004,1.54364,-0.0122108,-0.103785
0x0004,1.54364,-0.0122108,-0.164835
0x0004,1.54326,-0.0122108,-0.140415
0x0004,1.54364,-0.0122108,-0.177046
0x0004,1.54364,-0.0122108,-0.177046
0x0004,1.54364,-0.0122108,-0.177046
0x0004,1.54326,-0.0122108,-0.177046
0x0004,1.55051,1.06227,3.54701
0x0004,1.5837,5.06715,7.3199
0x0004,1.65274,10.9768,5.30525
0x0004,1.74277,15.5433,-0.0183144
0x0004,1.83661,17.3748,-6.55067
0x0004,1.90566,14.7131,-9.67643
0x0004,1.93351,8.51038,-5.45177
0x0004,1.93351,2.82051,-1.54457
0x0004,1.93351,1.23321,6.18437
0x0004,1.9522,2.94261,0.799755
0x0004,1.96174,1.94139,-7.38095
0x0004,1.93542,-3.01587,-5.80586
0x0004,1.88468,-7.6801,-0.0305252
0x0004,1.83318,-9.29182,4.45055
0x0004,1.7977,-7.70452,3.73016
0x0004,1.77672,-5.3602,1.4591
0x0004,1.7649,-3.35775,1.0928
0x0004,1.7565,-2.38095,-1.36142
0x0004,1.74163,-2.84493,-1.61783
0x0004,1.72217,-3.55311,-0.0305252
0x0004,1.70424,-3.50427,1.92308
0x0004,1.69318,-2.62515,0.897436
0x0004,1.68593,-1.84371,-0.238094
0x0004,1.67868,-1.64835,-0.653236
0x0004,1.66915,-1.79487,0.0793648
0x0004,1.6619,-1.55067,1.03175
0x0004,1.65961,-0.793652,0.494505
0x0004,1.66037,-0.207569,-0.616606
0x0004,1.65961,-0.183151,-0.824175
0x0004,1.65694,-0.402931,-0.152626
0x0004,1.65579,-0.305252,0.433455
0x0004,1.65618,-0.0366287,0.225885
0x0004,1.65694,0.0610504,-0.164835
0x0004,1.65732,0.0610504,-0.372406
0x0004,1.65732,0.0122108,-0.311356
0x0004,1.65732,-0.0366287,-0.238094
0x0004,1.65732,0.0122108,-0.262516
0x0004,1.6577,0.0122108,-0.262516
0x0004,1.65732,-0.0122108,-0.250305
0x0004,1.65732,0.0122108,-0.213675
0x0004,1.65732,-0.0122108,-0.238094
0x0004,1.6577,0.0122108,-0.213675
0x0004,1.6577,0.0366287,-0.225885
0x0004,1.65732,-0.0122108,-0.250305
0x0004,1.65732,-0.0122108,-0.250305
0x0004,1.65732,-0.0366287,-0.262516
0x0004,1.6577,0.0122108,-0.262516
0x0004,1.65732,-0.0122108,-0.299145
0x0004,1.65732,-0.0122108,-0.299145
0x0004,1.65732,-0.0122108,-0.311356
0x0004,1.65732,-0.0366287,-0.311356
0x0004,1.65732,-0.0122108,-0.286936
0x0004,1.65732,-0.0122108,-0.299145
0x0004,1.65732,-0.0122108,-0.323565
0x0004,1.65732,-0.0122108,-0.286936
0x0004,1.65732,-0.0122108,-0.299145
0x0004,1.6577,0.0122108,-0.0915756
0x0004,1.65847,0.15873,0.274725
0x0004,1.66075,0.354092,0.543346
0x0004,1.66571,0.793652,0.494505
0x0004,1.67334,1.23321,0.311356
0x0004,1.68174,1.50183,0.177046
0x0004,1.69013,1.62393,0.213675
0x0004,1.70043,1.89255,0.299145
0x0004,1.71111,2.06349,0.0671558
0x0004,1.72141,2.06349,-0.250305
0x0004,1.73095,1.96581,-0.177046
0x0004,1.73934,1.72161,-0.177046
0x0004,1.74582,1.42857,-0.213675
0x0004,1.75078,1.15995,-0.164835
0x0004,1.75498,0.915752,-0.335775
0x0004,1.75765,0.647129,-0.506716
0x0004,1.75803,0.231991,-0.311356
0x0004,1.75727,0.0122108,0.128204
0x0004,1.75803,0.10989,0.177046
0x0004,1.75917,0.15873,-0.177046
0x0004,1.75841,-0.0122108,-0.274725
0x0004,1.75689,-0.231991,-0.299145
0x0004,1.7546,-0.402931,-0.360195
0x0004,1.75116,-0.598289,-0.616606
0x0004,1.7462,-0.891331,-0.628815
0x0004,1.73857,-1.28205,-0.409035
0x0004,1.72904,-1.67277,-0.225885
0x0004,1.71874,-1.96581,-0.189255
0x0004,1.70806,-2.06349,-0.189255
0x0004,1.69623,-2.28327,-0.482296
0x0004,1.68212,-2.64957,-0.213675
0x0004,1.668,-2.79609,-0.152626
0x0004,1.65274,-2.96703,-0.0793648
0x0004,1.63787,-2.99145,-0.189255
0x0004,1.62184,-3.13797,-0.201466
0x0004,1.60544,-3.26007,-0.177046
0x0004,1.58865,-3.35775,0.115995
0x0004,1.57378,-3.08913,1.04396
0x0004,1.56157,-2.64957,-0.311356
0x0004,1.54517,-3.13797,-1.78877
0x0004,1.51961,-4.50549,-0.995115
0x0004,1.48909,-5.55556,-0.164835
0x0004,1.45628,-6.2149,-0.115995
0x0004,1.42157,-6.67887,-0.409035
0x0004,1.38418,-7.26496,-0.421246
0x0004,1.34451,-7.77778,0.0305252
0x0004,1.30522,-7.77778,0.543346
0x0004,1.26822,-7.50916,1.12943
0x0004,1.23541,-6.87424,0.995115
0x0004,1.2068,-6.11722,0.897436
0x0004,1.18353,-5.14042,0.970695
0x0004,1.16522,-4.13919,1.20269
0x0004,1.15339,-2.99145,0.970695
0x0004,1.14729,-1.79487,0.714285
0x0004,1.14614,-0.793652,0.213675
0x0004,1.14691,-0.15873,-0.323565
0x0004,1.14652,-0.183151,-0.787546
0x0004,1.14347,-0.476189,-0.360195
0x0004,1.14004,-0.598289,0.409035
0x0004,1.13851,-0.402931,0.457876
0x0004,1.13928,-0.0854683,-0.128204
0x0004,1.1389,-0.10989,-0.347986
0x0004,1.13775,-0.207569,-0.0427341
0x0004,1.13622,-0.256409,0.360195
0x0004,1.13622,-0.0610504,0.213675
0x0004,1.13699,0.0610504,-0.0915756
0x0004,1.13622,-0.0854683,0.054945
0x0004,1.13622,-0.0366287,0.152626
0x0004,1.13699,0.0366287,0.0427341
0x0004,1.13661,-0.0366287,0.054945
0x0004,1.13661,-0.0366287,0.164835
0x0004,1.13661,0.0122108,0.0427341
0x0004,1.13661,-0.0366287,0.0671558
0x0004,1.13661,-0.0366287,0.0671558
0x0004,1.13661,-0.0122108,0.0427341
0x0004,1.13661,-0.0366287,0.054945
0x0004,1.13584,-0.10989,-0.518925
0x0004,1.13088,-0.744812,-1.30037
0x0004,1.1183,-1.96581,-1.31258
0x0004,1.09808,-3.38217,-0.934067
0x0004,1.07137,-4.67643,-0.592186
0x0004,1.03933,-5.87302,-0.567766
0x0004,1.00271,-6.92308,-0.592186
0x0004,0.962272,-7.75336,-0.360195
0x0004,0.918784,-8.36386,-0.054945
0x0004,0.875296,-8.6569,0.189255
0x0004,0.831044,-8.68132,0.665445
0x0004,0.79099,-8.24176,0.848597
0x0004,0.753986,-7.65568,1.04396
0x0004,0.72118,-6.92308,1.12943
0x0004,0.69295,-6.0928,0.995115
0x0004,0.669681,-5.14042,0.750916
0x0004,0.649843,-4.35897,0.531136
0x0004,0.632677,-3.77289,0.201466
0x0004,0.615892,-3.55311,-0.555555
0x0004,0.596819,-3.74847,-0.311356
0x0004,0.576982,-3.89499,0.0793648
0x0004,0.557908,-3.82174,0.689865
0x0004,0.542268,-3.38217,0.592186
0x0004,0.528534,-2.96703,-0.054945
0x0004,0.515564,-2.77167,-0.164835
0x0004,0.501831,-2.72283,0.0671558
0x0004,0.490005,-2.52747,0.628815
0x0004,0.48085,-2.01465,0.531136
0x0004,0.474365,-1.57509,0.0183144
0x0004,0.467879,-1.40415,-0.0793648
0x0004,0.462157,-1.23321,0.128204
0x0004,0.458343,-0.915752,0.225885
0x0004,0.456054,-0.647129,0.0305252
0x0004,0.454146,-0.476189,0.00610542
0x0004,0.452621,-0.37851,0.0915756
0x0004,0.451858,-0.256409,0.177046
0x0004,0.451095,-0.15873,0.140415
0x0004,0.451095,-0.0610504,-0.054945
0x0004,0.451095,-0.0366287,-0.140415
0x0004,0.451095,-0.0122108,-0.054945
0x0004,0.451476,0.0366287,0.0671558
0x0004,0.451476,0.0366287,0.274725
0x0004,0.452239,0.10989,0.579975
0x0004,0.454146,0.305252,0.604395
0x0004,0.457961,0.598289,0.274725
0x0004,0.462539,0.793652,-0.00610542
0x0004,0.467116,0.891331,0.0305252
0x0004,0.472458,0.98901,0.152626
0x0004,0.47818,1.06227,0.323565
0x0004,0.484283,1.15995,0.360195
0x0004,0.49115,1.30647,0.262516
0x0004,0.499161,1.50183,0.0793648
0x0004,0.507935,1.64835,0.0671558
0x0004,0.515945,1.62393,-0.054945
0x0004,0.523575,1.55067,0.189255
0x0004,0.531968,1.64835,0.323565
0x0004,0.541505,1.79487,0.0793648
0x0004,0.550279,1.74603,-0.225885
0x0004,0.55829,1.62393,-0.0427341
0x0004,0.565919,1.57509,0.177046
0x0004,0.57393,1.55067,0.0305252
0x0004,0.581178,1.47741,-0.0305252
0x0004,0.587663,1.40415,-0.054945
0x0004,0.59453,1.33089,-0.128204
0x0004,0.599489,1.13553,-0.103785
0x0004,0.603685,0.891331,0.115995
0x0004,0.6075,0.842491,0.213675
0x0004,0.611696,0.793652,-0.0671558
0x0004,0.615129,0.744812,-0.347986
0x0004,0.617037,0.476189,-0.213675
0x0004,0.618563,0.32967,-0.0793648
